city_merge_name,population,city_population,year,violent_crime,property_crime,rev_total,police,education_services,education,educ_higher,educ_elem_sec,social_services,public_welfare,welfare_cash,welfare_vendors,welfare_other,correction,parks_recreation,housing_commdevt
"Anchorage, AK",260900,259348,2000,0.005841,0.043473000000000005,5523.35,352.61,2426.51,2386.4,0.0,2386.4,195.6,0.0,0.0,0.0,0.0,0.0,213.45,0.0
"Anchorage, AK",263588,260816,2001,0.006632000000000001,0.0435,4831.29,594.42,2281.82,2251.8,0.0,2251.8,138.03,0.0,0.0,0.0,0.0,0.0,266.67,0.0
"Anchorage, AK",267280,264274,2002,0.006438999999999999,0.044706,4914.64,708.42,2455.38,2426.06,0.0,2426.06,165.42,0.0,0.0,0.0,0.0,0.0,285.35,0.0
"Anchorage, AK",282940,268229,2003,0.006789,0.045483,4463.29,320.32,2590.59,2561.61,0.0,2561.61,176.95,0.0,0.0,0.0,0.0,0.0,121.36,0.0
"Anchorage, AK",286671,270568,2004,0.008062,0.038187,5007.39,325.37,2627.83,2599.76,0.0,2599.76,143.11,0.0,0.0,0.0,0.0,0.0,136.75,0.0
"Anchorage, AK",291624,274484,2005,0.007537,0.042761,4944.86,335.65,2636.72,2609.39,0.0,2609.39,108.67,0.0,0.0,0.0,0.0,0.0,114.36,0.0
"Anchorage, AK",294862,276494,2006,0.009323,0.043663999999999994,5198.61,338.51,2632.71,2602.54,0.0,2602.54,115.17,0.0,0.0,0.0,0.0,0.0,121.03,0.0
"Anchorage, AK",303996,280085,2007,0.008309,0.040024000000000004,5708.19,357.36,2416.47,2388.57,0.0,2388.57,102.82,0.0,0.0,0.0,0.0,0.0,278.45,0.0
"Anchorage, AK",301010,278792,2008,0.009229,0.033793000000000004,5371.8,411.99,2786.04,2751.24,0.0,2751.24,102.27,0.0,0.0,0.0,0.0,0.0,320.45,0.0
"Anchorage, AK",305284,281554,2009,0.008536,0.03672,5060.77,427.53,2891.44,2852.57,0.0,2852.57,105.32,0.0,0.0,0.0,0.0,0.0,277.3,0.0
"Anchorage, AK",313181,287677,2010,0.008128999999999999,0.035063000000000004,6036.69,433.95,2880.31,2846.29,0.0,2846.29,103.9,0.0,0.0,0.0,0.0,0.0,177.32,0.0
"Anchorage, AK",310965,293310,2011,0.007892,0.03302,5815.54,410.66,2787.14,2755.34,0.0,2755.34,93.42,0.0,0.0,0.0,0.0,0.0,141.81,0.0
"Anchorage, AK",313529,296154,2012,0.008111,0.036182,5378.15,446.75,2429.79,2398.01,0.0,2398.01,96.7,0.0,0.0,0.0,0.0,0.0,75.79,0.0
"Anchorage, AK",314553,298233,2013,0.007937999999999999,0.041478,5694.68,454.03,2471.81,2439.77,0.0,2439.77,128.83,0.0,0.0,0.0,0.0,0.0,26.01,0.0
"Anchorage, AK",316696,301155,2014,0.008437,0.039514,5735.87,468.5,2456.47,2430.38,0.0,2430.38,81.63,5.32,0.0,0.0,5.32,0.0,55.31,37.11
"Anchorage, AK",316990,299927,2015,0.010395,0.040301,6054.78,482.87,2729.98,2702.73,0.0,2702.73,88.45,5.31,0.0,0.0,5.31,0.0,127.16,34.38
"Anchorage, AK",315641,297613,2016,0.011149000000000001,0.049506,5778.73,480.72,2463.58,2435.52,0.0,2435.52,84.66,5.24,0.0,0.0,5.24,0.0,125.41,38.97
"Anchorage, AK",313465,297216,2017,0.011628,0.054414,5694.71,445.15,2366.46,2339.58,0.0,2339.58,76.03,5.26,0.0,0.0,5.26,0.0,118.38,39.92
"Fairbanks, AK",32652,30529,2003,0.009217999999999999,0.056291,4390.33,404.99,2219.43,2171.8,0.0,2171.8,16.47,0.0,0.0,0.0,0.0,0.0,99.83,68.92
"Fairbanks, AK",32948,30469,2004,0.007497,0.052659,4497.06,265.28,2232.0,2179.39,0.0,2179.39,14.99,0.0,0.0,0.0,0.0,0.0,81.92,50.96
"Fairbanks, AK",32497,30839,2005,0.009601,0.055574,4336.73,241.87,2237.7,2185.32,0.0,2185.32,51.5,0.0,0.0,0.0,0.0,0.0,111.3,33.41
"Fairbanks, AK",33421,30946,2006,0.008197999999999999,0.057718,4545.29,300.14,2241.68,2187.34,0.0,2187.34,40.98,0.0,0.0,0.0,0.0,0.0,81.71,17.86
"Fairbanks, AK",33156,30636,2007,0.008294,0.047743999999999995,5143.96,271.93,2339.67,2280.36,0.0,2280.36,45.65,0.0,0.0,0.0,0.0,0.0,95.12,3.75
"Fairbanks, AK",37407,31184,2008,0.0077529999999999995,0.038415,5009.22,267.24,2542.65,2487.78,0.0,2487.78,45.64,0.0,0.0,0.0,0.0,0.0,114.43,165.41
"Fairbanks, AK",38034,31212,2009,0.00752,0.041936,5007.27,332.13,2613.32,2552.39,0.0,2552.39,45.52,0.0,0.0,0.0,0.0,0.0,87.09,169.62
"Fairbanks, AK",38307,31083,2010,0.007831,0.040541,5175.37,336.73,2689.78,2627.57,0.0,2627.57,54.71,0.0,0.0,0.0,0.0,0.0,94.74,135.56
"Fairbanks, AK",34243,31760,2011,0.005607000000000001,0.040767,5456.08,354.09,2632.38,2570.75,0.0,2570.75,50.86,0.0,0.0,0.0,0.0,0.0,93.55,125.34
"Fairbanks, AK",34603,30741,2012,0.005288999999999999,0.044765,5102.97,215.08,2403.69,2348.88,0.0,2348.88,61.23,0.0,0.0,0.0,0.0,0.0,92.39,144.2
"Fairbanks, AK",34741,32061,2013,0.006822000000000001,0.041133,5385.34,292.75,2420.57,2358.04,0.0,2358.04,66.17,0.0,0.0,0.0,0.0,0.0,137.93,139.72
"Fairbanks, AK",34712,32385,2014,0.006482000000000001,0.040073000000000004,5713.46,263.51,2371.46,2300.65,0.0,2300.65,41.09,0.0,0.0,0.0,0.0,0.0,133.77,155.4
"Fairbanks, AK",34867,31529,2015,0.004847,0.039464,5821.08,291.77,2553.73,2486.97,0.0,2486.97,20.94,0.0,0.0,0.0,0.0,0.0,99.55,157.83
"Fairbanks, AK",34657,31636,2016,0.006693999999999999,0.043772,5274.03,236.6,2186.21,2127.49,0.0,2127.49,22.85,0.0,0.0,0.0,0.0,0.0,97.92,158.14
"Fairbanks, AK",35185,32015,2017,0.006082000000000001,0.04663899999999999,5423.24,207.75,2191.84,2133.62,0.0,2133.62,41.98,0.0,0.0,0.0,0.0,0.0,96.89,155.72
"Birmingham, AL",917976,243391,2000,0.0057870000000000005,0.045641,6436.31,433.63,1839.88,1766.74,0.0,1766.74,394.3,40.86,0.0,0.0,40.86,47.8,138.16,223.26
"Birmingham, AL",924680,240953,2001,0.005561,0.043001000000000004,5770.04,423.57,1953.79,1881.23,0.0,1881.23,365.76,39.83,0.0,0.0,39.83,47.78,270.3,219.87
"Birmingham, AL",929271,237453,2002,0.0053620000000000004,0.041535,5742.95,461.41,1703.34,1627.22,0.0,1627.22,374.06,46.87,0.0,0.0,46.87,49.92,282.96,481.21
"Birmingham, AL",1071569,233602,2003,0.005596,0.042573999999999994,5949.65,467.62,1581.06,1501.41,0.0,1501.41,313.8,46.2,0.0,0.0,46.2,53.84,265.34,569.04
"Birmingham, AL",1079659,230961,2004,0.005786,0.044338999999999996,6876.52,457.32,1530.72,1453.57,0.0,1453.57,307.99,49.51,0.0,0.0,49.51,58.73,265.65,419.36
"Birmingham, AL",1099986,224379,2006,0.005625,0.04316,6749.7,494.26,2275.69,2196.34,0.0,2196.34,306.03,46.01,0.0,4.81,41.2,93.6,268.32,364.43
"Birmingham, AL",1108901,221936,2007,0.0058260000000000004,0.044862,7933.48,429.32,1821.55,1739.51,0.0,1739.51,223.29,2.88,0.0,0.0,2.88,104.92,259.9,310.3
"Birmingham, AL",1118275,218880,2008,0.005941,0.047382,7361.39,434.37,1654.74,1572.22,0.0,1572.22,376.52,26.83,0.0,0.0,26.83,102.59,338.06,301.46
"Birmingham, AL",1130745,216505,2009,0.005346,0.045356,5679.5,495.3,1796.07,1709.24,0.0,1709.24,311.33,0.11,0.0,0.0,0.11,75.01,219.25,365.61
"Birmingham, AL",1133475,211743,2011,0.005242,0.040937,7100.4,441.34,2046.59,1970.84,0.0,1970.84,232.67,0.13,0.0,0.0,0.13,87.19,144.91,473.7
"Birmingham, AL",1136805,211566,2012,0.005651000000000001,0.037977,6492.59,442.7,1781.44,1707.17,0.0,1707.17,244.54,0.05,0.0,0.0,0.05,56.29,160.22,456.37
"Birmingham, AL",1138940,210749,2013,0.005298,0.037225,6695.74,470.64,1539.69,1468.26,0.0,1468.26,238.86,0.02,0.0,0.0,0.02,57.5,177.61,441.97
"Birmingham, AL",1143854,211230,2014,0.005765,,6885.65,492.04,1372.25,1300.59,0.0,1300.59,188.56,0.02,0.0,0.0,0.02,51.24,202.46,483.72
"Birmingham, AL",1145825,211109,2015,0.00682,0.033449,6354.02,496.85,1375.09,1304.26,0.0,1304.26,151.28,0.02,0.0,0.0,0.02,56.95,209.62,510.47
"Mobile, AL",544937,203235,2000,0.00548,0.054138,4109.46,295.46,1436.64,1389.9,0.0,1389.9,121.17,11.5,0.0,0.0,11.5,90.84,161.73,291.87
"Mobile, AL",542355,203347,2001,0.005358,0.057411000000000004,4024.95,304.61,1399.52,1351.69,0.0,1351.69,125.96,4.77,0.0,0.0,4.77,90.9,185.06,303.84
"Mobile, AL",545046,201811,2002,0.005055,0.049888,4388.37,315.15,1490.01,1441.98,0.0,1441.98,149.04,26.28,0.0,13.85,12.43,96.47,156.08,318.63
"Mobile, AL",401433,199470,2003,0.005578,0.057486999999999996,4402.64,346.89,1552.32,1483.2,0.0,1483.2,159.33,16.75,0.0,6.5,10.24,66.65,221.38,318.26
"Mobile, AL",402361,197742,2004,0.00462,0.05758,4312.63,335.86,1493.62,1441.83,0.0,1441.83,174.36,18.61,0.0,8.99,9.62,78.86,167.04,339.89
"Mobile, AL",402968,196175,2005,0.003971000000000001,0.046562,4339.62,316.64,1655.7,1599.94,0.0,1599.94,191.47,16.44,0.0,7.94,8.5,81.68,147.25,363.48
"Mobile, AL",405058,195188,2006,0.003935,0.050835,4584.96,370.38,1658.44,1618.73,0.0,1618.73,202.94,23.35,0.0,9.44,13.9,78.73,178.27,395.68
"Mobile, AL",405259,195649,2007,0.004486,0.049201,4994.42,377.4,1699.83,1655.28,0.0,1655.28,141.02,18.93,0.0,12.47,6.46,70.94,188.12,336.68
"Mobile, AL",405797,195530,2008,0.004776,0.048873999999999994,4557.87,397.42,1685.25,1642.91,0.0,1642.91,230.8,27.22,0.0,13.21,14.0,78.3,208.93,299.91
"Mobile, AL",408816,195915,2009,0.007247999999999999,0.049083,4569.51,361.2,1547.75,1507.28,0.0,1507.28,161.96,22.54,0.0,12.51,10.04,72.56,288.96,344.37
"Mobile, AL",416582,195756,2010,0.005341,0.046257,4960.42,392.04,1530.74,1471.81,0.0,1471.81,193.25,20.02,0.0,0.0,20.02,70.06,170.88,399.01
"Mobile, AL",414980,194577,2011,0.006082000000000001,0.04807,4789.89,416.28,1483.0,1431.73,0.0,1431.73,215.06,39.43,0.0,0.0,39.43,48.4,174.16,523.26
"Mobile, AL",414233,193992,2012,0.005521,0.042988,4584.39,338.45,1439.19,1386.14,0.0,1386.14,206.67,11.48,0.0,0.0,11.48,61.71,160.01,312.77
"Mobile, AL",414070,193858,2013,0.005859,0.045125,4182.53,332.49,1484.67,1399.0,0.0,1399.0,237.53,11.83,0.0,0.0,11.83,60.87,117.79,257.26
"Mobile, AL",414522,193555,2014,0.005114,0.040058,4118.75,336.62,1442.67,1356.86,0.0,1356.86,291.34,12.2,0.0,0.0,12.2,61.1,116.88,282.81
"Mobile, AL",414914,192979,2015,0.005307,0.036704,4328.34,336.68,1466.2,1379.41,0.0,1379.41,320.19,10.83,0.0,0.0,10.83,64.53,118.64,281.87
"Mobile, AL",414817,192377,2016,0.005848,0.04023,4614.48,337.65,1457.71,1405.5,0.0,1405.5,351.12,14.02,0.0,0.0,14.02,62.57,157.43,293.74
"Mobile, AL",414842,191885,2017,0.00619,0.045551999999999995,4735.96,336.27,1348.1,1298.2,0.0,1298.2,352.03,7.93,0.0,0.0,7.93,61.28,155.27,304.55
"Montgomery, AL",328585,200870,2000,0.006132,0.058067,3420.62,280.84,1458.36,1437.83,0.0,1437.83,52.54,6.3,0.0,0.0,6.3,63.89,160.9,111.86
"Montgomery, AL",334347,201586,2001,0.005814,0.056385,3330.29,272.61,1407.71,1387.81,0.0,1387.81,54.91,6.94,0.0,0.0,6.94,67.07,171.78,111.08
"Montgomery, AL",336006,201130,2002,0.005539,0.06217399999999999,3355.51,243.26,1402.06,1380.02,0.0,1380.02,55.36,3.93,0.0,0.0,3.93,57.02,170.83,266.81
"Montgomery, AL",352344,201138,2003,0.005103,0.059822,3036.46,251.79,1325.92,1283.21,0.0,1283.21,56.81,4.9,0.0,0.0,4.9,54.17,169.55,300.83
"Montgomery, AL",354841,200551,2004,0.005078,0.052928,3783.34,292.82,1408.52,1362.16,0.0,1362.16,59.05,4.85,0.0,0.0,4.85,55.96,195.58,299.99
"Montgomery, AL",357347,200763,2005,0.00565,0.048093000000000004,3630.02,284.27,1369.53,1323.36,0.0,1323.36,71.15,5.61,0.0,0.0,5.61,72.85,177.69,183.41
"Montgomery, AL",360475,201218,2006,0.00433,0.047098999999999995,3709.05,275.0,1412.28,1364.89,0.0,1364.89,97.65,7.92,0.0,0.0,7.92,85.0,157.78,156.66
"Montgomery, AL",364491,204414,2007,0.004434,0.04934,3453.19,299.56,1522.86,1474.87,0.0,1474.87,72.57,14.15,0.0,0.0,14.15,455.49,180.95,293.12
"Montgomery, AL",369292,204827,2008,0.003393,0.047318,3533.33,294.91,1589.93,1578.5,0.0,1578.5,76.38,20.58,0.0,0.0,20.58,97.36,214.53,150.59
"Montgomery, AL",369848,204275,2009,0.003715,0.041943999999999995,2920.61,365.33,1841.23,1828.23,0.0,1828.23,63.25,6.04,0.0,0.0,6.04,92.91,129.78,147.45
"Montgomery, AL",371821,204282,2010,0.0034130000000000002,0.041428999999999994,4856.22,320.15,1669.96,1657.18,0.0,1657.18,1182.99,14.47,0.0,0.0,14.47,98.99,107.33,171.33
"Montgomery, AL",376339,205593,2011,0.002979,0.040854,4779.88,288.62,1442.69,1425.53,0.0,1425.53,1203.07,17.2,0.0,0.0,17.2,104.92,152.85,230.81
"Montgomery, AL",380129,205180,2012,0.0035280000000000003,0.04448,5013.03,287.98,1340.69,1323.9,0.0,1323.9,1375.47,17.52,0.0,0.0,17.52,98.59,147.43,181.16
"Montgomery, AL",373331,202426,2014,0.00394,0.036121,5267.98,289.63,1317.07,1302.27,0.0,1302.27,1559.28,15.42,0.0,0.0,15.42,92.36,177.44,162.73
"Montgomery, AL",372085,201435,2015,0.004007,0.034269,5316.69,297.31,1342.03,1327.78,0.0,1327.78,1586.19,17.47,0.0,0.0,17.47,118.5,174.2,157.44
"Montgomery, AL",372661,200993,2016,0.004717,0.03555,5305.47,288.02,1396.56,1381.0,0.0,1381.0,1683.12,4.83,0.46,0.17,4.2,93.62,141.99,152.62
"Montgomery, AL",373522,200360,2017,0.004854,0.035318,5467.05,280.76,1375.48,1360.19,0.0,1360.19,1780.93,7.45,0.0,0.0,7.45,89.31,143.32,151.93
"Ft. Smith, AR",208573,80762,2001,0.005691,0.046612,3449.48,212.1,1624.72,1397.68,0.0,1397.68,5.83,3.95,0.0,0.0,3.95,52.01,235.31,127.62
"Ft. Smith, AR",210086,81230,2002,0.005341,0.043211000000000006,3668.82,215.35,1589.72,1524.19,0.0,1524.19,4.77,4.0,0.0,0.0,4.0,61.08,97.02,129.11
"Ft. Smith, AR",279891,81561,2003,0.004838,0.037143,3942.49,209.42,1573.04,1524.31,0.0,1524.31,5.97,3.83,0.0,0.0,3.83,80.94,87.98,147.1
"Ft. Smith, AR",281966,81763,2004,0.005128,0.036029,4045.55,212.24,1629.07,1592.89,0.0,1592.89,6.0,3.75,0.0,0.0,3.75,84.51,74.39,166.69
"Ft. Smith, AR",284640,81908,2005,0.005509,0.034159,4123.72,228.05,1727.63,1690.02,0.0,1690.02,5.23,3.03,0.0,0.0,3.03,79.46,76.95,163.8
"Ft. Smith, AR",288013,82617,2006,0.005225,0.033894,4167.45,189.36,1869.31,1831.77,0.0,1831.77,2.36,0.0,0.0,0.0,0.0,80.23,65.45,160.6
"Ft. Smith, AR",291717,83881,2007,,0.032751,4325.2,186.63,1794.84,1757.29,0.0,1757.29,2.2,0.0,0.0,0.0,0.0,76.62,56.12,166.77
"Ft. Smith, AR",291712,84722,2008,0.004515,0.02834,4256.06,203.86,1810.16,1772.19,0.0,1772.19,2.81,0.29,0.0,0.0,0.29,79.78,106.12,128.49
"Ft. Smith, AR",294314,85125,2009,0.004315,0.031931999999999995,4657.97,191.41,1981.58,1938.78,0.0,1938.78,2.49,0.29,0.0,0.0,0.29,83.45,54.36,132.84
"Ft. Smith, AR",296159,85896,2010,0.00419,0.030129,4550.86,212.87,2140.56,2092.85,0.0,2092.85,2.53,0.29,0.0,0.0,0.29,83.02,80.27,129.22
"Ft. Smith, AR",301142,86297,2011,0.004174,0.02797,4350.13,223.74,2029.49,1988.26,0.0,1988.26,10.38,0.3,0.0,0.0,0.3,61.12,53.93,129.96
"Ft. Smith, AR",283329,87206,2012,0.004098,0.029911999999999998,4248.26,228.6,1952.23,1913.92,0.0,1913.92,9.53,3.14,0.0,0.0,3.14,67.37,48.55,124.15
"Ft. Smith, AR",280934,87630,2013,0.003994,0.031107,4169.63,219.68,1876.56,1837.37,0.0,1837.37,5.9,3.54,0.0,0.0,3.54,71.47,49.36,105.4
"Ft. Smith, AR",279713,87400,2014,0.004247,0.031035,4432.31,220.68,1967.0,1926.1,0.0,1926.1,5.27,3.32,0.0,0.0,3.32,69.02,54.37,112.28
"Ft. Smith, AR",279361,87154,2015,0.00446,0.03377,4399.63,227.24,1982.54,1941.24,0.0,1941.24,5.51,3.47,0.0,0.0,3.47,67.89,80.43,143.25
"Ft. Smith, AR",279567,87697,2016,0.004976,0.034439000000000004,4545.83,222.29,1921.72,1878.56,0.0,1878.56,19.07,3.2,0.0,0.0,3.2,60.86,74.74,148.04
"Ft. Smith, AR",281048,87615,2017,0.005063,0.029493000000000002,4747.42,207.73,1940.98,1901.3,0.0,1901.3,16.6,3.57,0.0,0.0,3.57,64.09,52.73,138.31
"Little Rock, AR",585808,182670,2000,0.005712,0.056402,3908.17,306.83,1362.37,1320.25,0.0,1320.25,90.17,0.0,0.0,0.0,0.0,53.13,91.91,233.61
"Little Rock, AR",591859,183832,2002,0.006573,0.061491000000000004,3948.23,339.17,1693.42,1646.43,0.0,1646.43,61.34,0.0,0.0,0.0,0.0,65.96,104.69,203.55
"Little Rock, AR",626440,184538,2003,0.007121000000000001,0.058293000000000005,4158.97,301.03,1816.22,1777.28,0.0,1777.28,86.85,0.0,0.0,0.0,0.0,53.4,77.12,157.25
"Little Rock, AR",634500,184965,2004,0.008143,0.056752,4067.17,337.02,1883.7,1828.41,0.0,1828.41,95.19,0.0,0.0,0.0,0.0,55.17,69.01,135.33
"Little Rock, AR",642769,185604,2005,0.008635,0.057672,4190.01,343.84,1863.77,1803.4,0.0,1803.4,143.06,26.61,0.0,26.61,0.0,58.24,134.12,145.7
"Little Rock, AR",650613,186396,2006,0.009055,0.056416,4315.05,378.47,1870.8,1822.07,0.0,1822.07,152.81,24.38,0.0,24.38,0.0,59.1,145.22,161.86
"Little Rock, AR",659776,188069,2007,0.008312,0.055352,4545.46,349.29,1953.22,1902.29,0.0,1902.29,97.38,0.0,0.0,0.0,0.0,50.29,235.3,169.02
"Little Rock, AR",673330,188937,2008,0.007183999999999999,0.053625,4554.77,337.62,2040.29,1922.93,0.0,1922.93,99.28,0.0,0.0,0.0,0.0,62.64,216.79,155.1
"Little Rock, AR",685389,190492,2009,0.007892999999999999,0.052796,4410.67,358.78,2015.62,1892.9,0.0,1892.9,106.98,0.0,0.0,0.0,0.0,62.26,229.61,146.76
"Little Rock, AR",693930,192196,2010,0.007558,0.049344,4498.93,365.62,2052.12,1961.33,0.0,1961.33,105.42,0.0,0.0,0.0,0.0,61.61,208.4,169.92
"Little Rock, AR",705050,193928,2011,0.00746,0.051842,4696.62,331.08,2183.76,2067.17,0.0,2067.17,118.47,0.0,0.0,0.0,0.0,62.47,212.11,170.54
"Little Rock, AR",712592,195210,2012,0.00665,0.051503999999999994,4756.53,329.63,1948.0,1854.32,0.0,1854.32,117.15,0.0,0.0,0.0,0.0,66.95,221.93,168.72
"Little Rock, AR",723132,196504,2013,0.006757000000000001,0.048916,4813.39,400.78,1968.8,1835.45,0.0,1835.45,127.82,0.0,0.0,0.0,0.0,71.93,211.41,172.24
"Little Rock, AR",729360,197084,2014,0.006964,0.043851999999999995,4777.35,405.14,1939.97,1804.88,0.0,1804.88,123.26,0.0,0.0,0.0,0.0,68.65,220.17,132.1
"Little Rock, AR",736010,197533,2015,0.007247000000000001,0.041255,4599.33,449.94,1856.9,1757.83,0.0,1757.83,124.87,0.0,0.0,0.0,0.0,67.94,218.07,145.82
"Little Rock, AR",737086,198135,2016,0.0076,,4673.61,401.37,1811.88,1731.89,0.0,1731.89,152.84,0.0,0.0,0.0,0.0,72.76,202.45,149.48
"Little Rock, AR",741067,198673,2017,0.007986,0.040881999999999995,4631.25,388.01,1874.8,1757.67,0.0,1757.67,191.19,0.0,0.0,0.0,0.0,71.74,228.52,157.14
"Phoenix, AZ",3235892,1294294,2000,0.005604,0.056448000000000005,5652.14,312.26,1603.6,1568.33,0.0,1568.33,288.98,154.09,0.0,152.68,1.41,95.5,190.29,97.53
"Phoenix, AZ",3363872,1326682,2001,0.005665,0.058603,6204.41,294.34,1564.39,1531.86,0.0,1531.86,288.52,151.38,0.0,150.44,0.94,112.77,193.08,84.33
"Phoenix, AZ",3458385,1342908,2002,0.005721,0.062745,5815.6,324.85,1602.56,1569.13,0.0,1569.13,288.43,147.62,0.0,143.59,4.03,159.97,204.93,101.09
"Phoenix, AZ",3579924,1357196,2003,0.005065,0.058526,5959.67,332.47,1637.68,1605.09,0.0,1605.09,343.46,170.89,0.0,164.16,6.73,165.91,173.24,101.08
"Phoenix, AZ",3698377,1368806,2004,0.0049310000000000005,0.05478,6214.17,346.09,1702.59,1664.21,0.0,1664.21,364.77,192.45,0.0,186.37,6.08,127.39,320.18,110.96
"Phoenix, AZ",3841790,1386945,2005,0.00513,0.05236,6255.33,383.47,1656.74,1617.2,0.0,1617.2,351.76,148.44,0.0,147.31,1.13,118.89,240.04,110.93
"Phoenix, AZ",4012817,1417720,2006,0.005098999999999999,0.048781000000000005,6344.15,338.71,1711.46,1672.84,0.0,1672.84,245.34,32.66,0.0,30.09,2.57,121.66,497.91,90.33
"Phoenix, AZ",4170448,1441241,2007,0.004908,0.04653,6530.57,403.15,1814.2,1777.06,0.0,1777.06,240.39,19.81,5.01,0.0,14.8,121.96,322.26,105.13
"Phoenix, AZ",4283537,1450901,2008,0.004552,0.042561999999999996,6153.13,394.33,1786.83,1746.01,0.0,1746.01,203.58,10.72,4.01,0.0,6.71,122.61,401.71,156.94
"Phoenix, AZ",4362725,1456729,2009,0.0039369999999999995,0.036024,5652.48,405.5,1739.06,1697.11,0.0,1697.11,230.5,15.05,6.77,0.0,8.27,118.72,338.82,134.73
"Phoenix, AZ",4229275,1452679,2010,0.003708,0.035346,6100.19,410.58,1616.62,1581.71,0.0,1581.71,226.81,7.29,2.43,0.0,4.87,110.19,164.73,113.72
"Phoenix, AZ",4252245,1449295,2011,0.003798,0.036565,5891.85,391.97,1543.81,1509.84,0.0,1509.84,195.8,7.02,3.23,0.0,3.79,106.73,182.61,129.62
"Phoenix, AZ",4309766,1470052,2012,0.0040680000000000004,,5322.46,368.57,1473.49,1441.92,0.0,1441.92,222.59,8.21,3.31,0.0,4.9,112.77,144.3,141.03
"Phoenix, AZ",4386981,1499839,2013,0.003923,,5326.97,348.5,1439.3,1410.68,0.0,1410.68,197.81,6.04,1.52,0.0,4.52,113.93,149.76,121.79
"Phoenix, AZ",4571032,1556552,2015,0.003884,0.028242,5066.11,328.86,1346.33,1319.9,0.0,1319.9,219.23,4.93,1.5,0.0,3.43,116.39,103.62,87.53
"Phoenix, AZ",4662302,1584927,2016,0.004268999999999999,0.028701,5022.39,319.75,1309.17,1283.66,0.0,1283.66,225.64,5.34,1.07,0.0,4.27,112.52,102.48,95.17
"Phoenix, AZ",4737604,1613581,2017,0.004706,0.028153,5250.83,308.96,1316.19,1290.53,0.0,1290.53,180.43,3.66,1.05,0.0,2.6,108.11,103.94,85.33
"Tucson, AZ",862868,479468,2000,0.006449,0.062131000000000006,4564.58,347.17,1330.55,1265.43,0.0,1265.43,422.14,119.12,0.0,105.32,13.8,52.77,158.83,205.21
"Tucson, AZ",872805,486372,2001,0.006716000000000001,0.069274,4861.34,388.09,1413.15,1342.94,0.0,1342.94,357.92,114.12,0.0,110.15,3.97,33.37,177.42,191.95
"Tucson, AZ",897329,488463,2002,0.0063170000000000006,0.06911300000000001,4687.09,409.87,1367.36,1306.31,0.0,1306.31,375.53,114.14,0.0,109.67,4.47,35.2,186.49,171.39
"Tucson, AZ",901305,492802,2003,0.00639,0.07060899999999999,4924.5,445.55,1421.77,1313.02,0.0,1313.02,503.23,126.54,0.0,1.92,124.62,49.97,182.82,243.62
"Tucson, AZ",918878,495194,2004,0.006402000000000001,0.069357,5060.04,414.62,1345.72,1295.31,0.0,1295.31,546.68,110.96,0.0,1.97,109.0,56.99,206.38,175.6
"Tucson, AZ",937925,499583,2005,0.006497,0.052298000000000004,5109.9,441.78,1432.98,1377.27,0.0,1377.27,549.97,135.06,0.0,37.17,97.9,122.15,235.95,170.13
"Tucson, AZ",960135,505902,2006,0.005918,,5202.96,450.48,1447.09,1390.5,0.0,1390.5,540.19,135.42,0.0,30.57,104.85,131.87,220.03,124.86
"Tucson, AZ",963028,513333,2007,0.005226000000000001,,5273.25,467.6,1401.61,1367.72,0.0,1367.72,517.08,122.08,0.0,21.71,100.38,142.72,180.23,261.61
"Tucson, AZ",1010650,517450,2008,0.0051860000000000005,,5261.22,503.17,1450.74,1406.91,0.0,1406.91,552.15,126.97,0.0,32.21,94.76,155.76,156.77,168.21
"Tucson, AZ",1020210,520054,2009,0.004392,,4583.62,495.22,1396.49,1358.93,0.0,1358.93,435.41,136.34,0.0,31.14,105.2,159.31,150.37,168.04
"Tucson, AZ",988683,520418,2010,0.004256,,4977.91,481.99,1311.15,1274.54,0.0,1274.54,435.67,109.98,0.0,9.61,100.37,100.35,164.78,371.78
"Tucson, AZ",994140,527167,2011,0.004334,,4920.7,486.72,1230.48,1192.76,0.0,1192.76,446.42,113.31,0.0,12.82,100.49,100.54,169.8,184.12
"Tucson, AZ",1000369,530624,2012,0.004769,,4268.48,437.88,1225.36,1191.09,0.0,1191.09,220.22,101.92,0.0,5.99,95.93,101.85,134.05,159.44
"Tucson, AZ",999664,531817,2013,0.004335,0.048493,4477.58,356.01,1257.54,1220.85,0.0,1220.85,145.49,66.59,0.0,5.66,60.94,49.11,122.87,254.46
"Tucson, AZ",1012244,534870,2015,0.004214,0.047485,4520.9,332.28,1004.15,970.28,0.0,970.28,131.32,60.73,0.0,2.66,58.07,53.63,130.9,262.37
"Tucson, AZ",1017936,535772,2016,0.004964,0.042667,4310.87,404.98,1020.3,984.0,0.0,984.0,124.78,59.91,0.0,2.42,57.49,54.73,131.99,121.1
"Tucson, AZ",1021012,537831,2017,0.00499,0.039282,4297.54,535.49,1044.28,1006.07,0.0,1006.07,126.01,56.54,0.0,0.71,55.83,0.0,98.79,140.67
"Bakersfield, CA",656578,239097,2000,0.004935,0.033994,6661.73,329.95,2334.44,2319.19,0.0,2319.19,1240.35,572.98,279.6,0.0,293.39,139.51,112.01,86.53
