City,Year,"Total Revenue","Individual Income Tax","Education Services Expenditure","Social Services and Income Maintenance Expenditure","Transportation Expenditure","Police Protection Expenditure","Environment and Housing Expenditure","Total Expenditures","Intergovernmental Expenditures","Current Operations","Assistance and Subsidies","Census ID - City","City Population"
"IN: Gary",2017,"3,992",0,"1,007",43,283,255,"1,053","4,097",7,"3,469",0,152045005,76539
"IN: Gary (City)",2017,"1,650",0,0,38,258,225,461,"1,837",0,"1,537",0,152045005
"IN: Gary (County)",2017,548,0,0,6,21,29,40,472,0,395,0
"IN: Hammond",2010,"5,567",0,"2,065",42,132,371,856,"5,574",5,"4,849",0,152045007,81100
"IN: Hammond (City)",2010,"2,296",0,0,10,111,331,664,"2,448",0,"2,122",0,152045007
"IN: Hammond (County)",2010,420,0,0,32,16,40,75,625,0,562,0
"IN: Hammond",2011,"5,469",0,"2,072",50,100,382,986,"5,660",2,"4,814",0,152045007,80718
"IN: Hammond (City)",2011,"2,616",0,0,10,75,342,804,"2,534",0,"2,144",0,152045007
"IN: Hammond (County)",2011,443,0,0,40,19,41,29,564,0,505,0
"IN: Hammond",2012,"6,258",0,"1,988",6,76,388,715,"5,173",2,"4,514",0,152045007,80186
"IN: Hammond (City)",2012,"2,682",0,0,0,61,347,543,"2,258",0,"1,965",0,152045007
"IN: Hammond (County)",2012,720,0,0,6,10,41,23,429,0,422,0
"IN: Hammond",2013,"5,345",0,"1,953",5,150,348,689,"4,781",4,"4,212",0,152045007,79650
"IN: Hammond (City)",2013,"1,997",0,0,0,134,321,519,"1,902",0,"1,676",0,152045007
"IN: Hammond (County)",2013,755,0,0,5,11,27,24,413,0,404,0
"IN: Hammond",2014,"5,312",0,"1,979",7,209,349,"1,101","5,358",2,"4,251",0,152045007,79027
"IN: Hammond (City)",2014,"2,116",0,0,2,188,317,918,"2,465",0,"1,719",0,152045007
"IN: Hammond (County)",2014,421,0,0,5,17,32,29,376,0,328,0
"IN: Hammond",2015,"5,514",0,"2,108",8,224,363,"1,108","5,532",2,"4,405",0,152045007,78479
"IN: Hammond (City)",2015,"2,209",0,0,2,196,331,927,"2,567",0,"1,790",0,152045007
"IN: Hammond (County)",2015,507,0,0,6,23,32,38,429,0,343,0
"IN: Hammond",2016,"5,501",0,"1,947",8,243,396,"1,167","5,569",3,"4,401",0,152045007,77603
"IN: Hammond (City)",2016,"2,213",0,0,2,215,362,977,"2,725",0,"1,947",0,152045007
"IN: Hammond (County)",2016,522,0,0,7,24,34,41,460,0,364,0
"IN: Hammond",2017,"5,778",0,"1,937",8,163,343,852,"5,266",2,"4,384",0,152045007,77104
"IN: Hammond (City)",2017,"2,525",0,0,3,138,314,650,"2,429",0,"1,944",0,152045007
"IN: Hammond (County)",2017,548,0,0,6,21,29,40,472,0,395,0
"IN: Indianapolis",2010,"6,864",399,"1,999","1,057",304,279,646,"6,515",59,"4,990",0,152049008,898394
"IN: Indianapolis (City)",2010,"3,897",391,0,"1,041",297,261,616,"4,117",18,"2,909",0,152049008
"IN: Indianapolis (County)",2010,203,8,0,16,7,18,21,297,0,261,0
"IN: Indianapolis",2011,"6,018",377,"1,891","1,208",349,279,660,"6,394",39,"4,748",0,152049008,904602
"IN: Indianapolis (City)",2011,"3,802",368,0,"1,195",343,261,632,"4,162",0,"2,803",0,152049008
"IN: Indianapolis (County)",2011,237,9,0,13,7,19,19,233,0,213,0
"IN: Indianapolis",2012,"5,518",326,"1,845","1,333",160,258,937,"6,808",34,"4,609",0,152049008,911188
"IN: Indianapolis (City)",2012,"3,475",316,0,"1,321",156,244,903,"4,665",0,"2,820",0,152049008
"IN: Indianapolis (County)",2012,165,9,0,12,4,14,25,197,0,167,0
"IN: Indianapolis",2013,"5,667",263,"1,722","1,545",344,233,276,"6,599",27,"4,750",0,152049008,919700
"IN: Indianapolis (City)",2013,"3,711",261,0,"1,536",341,217,242,"4,567",0,"3,062",0,152049008
"IN: Indianapolis (County)",2013,144,2,0,9,3,16,24,188,0,165,0
"IN: Indianapolis",2014,"5,464",260,"1,625","2,304",282,228,254,"6,838",23,"4,431",0,152049008,929345
"IN: Indianapolis (City)",2014,"3,487",259,0,"2,295",276,212,226,"4,970",0,"2,823",0,152049008
"IN: Indianapolis (County)",2014,165,1,0,9,6,16,16,151,0,143,0
"IN: Indianapolis",2015,"5,474",262,"1,625","1,385",289,226,265,"5,942",17,"4,591",0,152049008,935449
"IN: Indianapolis (City)",2015,"3,518",260,0,"1,377",283,210,233,"4,061",0,"2,951",0,152049008
"IN: Indianapolis (County)",2015,165,2,0,8,7,15,22,166,0,151,0
"IN: Indianapolis",2016,"6,267",239,"1,668","1,495",291,235,341,"6,286",19,"4,880",0,152049008,939406
"IN: Indianapolis (City)",2016,"4,260",236,0,"1,488",285,218,308,"4,360",0,"3,222",0,152049008
"IN: Indianapolis (County)",2016,167,2,0,7,6,17,23,166,0,154,0
"IN: Indianapolis",2017,"5,538",150,"1,739","1,407",120,250,164,"5,521",16,"4,425",0,152049008,944139
"IN: Indianapolis (City)",2017,"3,529",147,0,"1,401",114,233,135,"3,527",0,"2,735",0,152049008
"IN: Indianapolis (County)",2017,172,3,0,6,6,16,19,164,0,152,0
"IN: South Bend",2010,"6,520",265,"2,222",98,431,327,883,"5,522",8,"4,305",0,152071008,101685
"IN: South Bend (City)",2010,"2,606",148,0,5,326,288,634,"2,373",0,"1,619",0,152071008
"IN: South Bend (County)",2010,756,118,0,92,104,39,12,568,0,511,0
"IN: South Bend",2011,"5,904",508,"2,089",24,240,365,755,"5,178",8,"4,169",0,152071008,101191
"IN: South Bend (City)",2011,"2,504",238,0,5,140,312,508,"2,198",0,"1,586",0,152071008
"IN: South Bend (County)",2011,679,271,0,18,100,53,29,560,0,484,0
"IN: South Bend",2012,"5,760",469,"1,990",31,204,283,800,"4,618",10,"3,948",0,152071008,101138
"IN: South Bend (City)",2012,"2,290",222,0,5,94,252,556,"1,837",0,"1,477",0,152071008
"IN: South Bend (County)",2012,767,248,0,19,109,31,26,471,0,421,0
"IN: South Bend",2013,"5,342",414,"1,744",31,232,322,852,"4,312",8,"3,578",0,152071008,100990
"IN: South Bend (City)",2013,"2,182",191,0,6,85,288,617,"1,783",0,"1,338",0,152071008
"IN: South Bend (County)",2013,718,223,0,18,146,34,19,474,0,384,0
"IN: South Bend",2014,"5,360",477,"1,647",35,278,306,805,"4,575",6,"3,756",0,152071008,101165
"IN: South Bend (City)",2014,"2,349",223,0,6,194,269,574,"2,116",0,"1,539",0,152071008
"IN: South Bend (County)",2014,727,254,0,24,85,37,25,522,0,474,0
"IN: South Bend",2015,"5,623",517,"1,618",45,399,286,700,"4,499",7,"3,711",0,152071008,101411
"IN: South Bend (City)",2015,"2,613",241,0,18,300,248,468,"2,089",0,"1,536",0,152071008
"IN: South Bend (County)",2015,769,274,0,23,99,39,24,509,0,447,0
"IN: South Bend",2016,"5,375",520,"1,648",81,240,310,690,"4,416",8,"3,772",0,152071008,101585
"IN: South Bend (City)",2016,"2,386",246,0,58,125,274,457,"1,929",0,"1,569",0,152071008
"IN: South Bend (County)",2016,759,274,0,22,115,36,26,565,0,460,0
"IN: South Bend",2017,"5,329",225,"1,546",81,255,345,565,"4,442",10,"3,728",0,152071008,101884
"IN: South Bend (City)",2017,"2,420",0,0,68,102,314,355,"2,156",0,"1,697",0,152071008
"IN: South Bend (County)",2017,834,225,0,14,153,31,7,475,0,397,0
"IN: Terre Haute",2010,"4,382",240,"1,562",102,450,242,557,"4,257",21,"3,319",0,152084003,60601
"IN: Terre Haute (City)",2010,"1,492",0,0,6,312,204,421,"1,747",0,"1,225",0,152084003
"IN: Terre Haute (County)",2010,867,240,0,96,138,38,14,718,0,559,0
"IN: Terre Haute",2011,"4,075",229,"1,440",66,385,260,805,"4,266",26,"3,340",0,152084003,60787
"IN: Terre Haute (City)",2011,"1,523",0,0,29,310,208,621,"1,900",0,"1,332",0,152084003
"IN: Terre Haute (County)",2011,702,229,0,37,74,52,29,650,0,550,0
"IN: Terre Haute",2012,"3,974",191,"1,448",26,212,195,608,"3,430",28,"2,832",0,152084003,60973
"IN: Terre Haute (City)",2012,"1,311",0,0,5,178,163,403,"1,173",0,928,0,152084003
"IN: Terre Haute (County)",2012,768,191,0,21,34,31,14,488,0,426,0
"IN: Terre Haute",2013,"4,003",188,"1,357",39,114,223,564,"3,236",24,"2,656",0,152084003,61167
"IN: Terre Haute (City)",2013,"1,448",0,0,16,81,190,341,968,0,766,0,152084003
"IN: Terre Haute (County)",2013,735,188,0,23,33,33,19,543,0,473,0
"IN: Terre Haute",2014,"3,685",214,"1,311",45,191,237,"1,720","4,587",30,"2,856",0,152084003,60903
"IN: Terre Haute (City)",2014,"1,227",0,0,20,143,202,"1,487","2,385",0,996,0,152084003
"IN: Terre Haute (County)",2014,747,214,0,26,47,35,17,521,0,492,0
"IN: Terre Haute",2015,"3,796",223,"1,365",52,171,214,475,"3,445",29,"2,576",0,152084003,60763
"IN: Terre Haute (City)",2015,"1,295",0,0,26,112,207,274,"1,248",0,768,0,152084003
"IN: Terre Haute (County)",2015,725,223,0,26,59,7,21,477,0,410,0
"IN: Terre Haute",2016,"3,960",236,"1,407",51,165,218,545,"3,710",30,"2,612",0,152084003,60561
"IN: Terre Haute (City)",2016,"1,428",0,0,23,102,211,329,"1,397",1,769,0,152084003
"IN: Terre Haute (County)",2016,758,236,0,28,63,7,23,518,0,434,0
"IN: Terre Haute",2017,"4,067",99,"1,307",34,213,296,500,"3,632",27,"2,907",0,152084003,60655
"IN: Terre Haute (City)",2017,"1,631",0,0,23,163,201,304,"1,511",0,982,0,152084003
"IN: Terre Haute (County)",2017,601,99,0,11,50,94,20,583,0,553,0
"KS: Kansas City",2010,"6,921",0,"2,271",185,78,391,471,"6,860",10,"5,173",0,172105003,156416
"KS: Kansas City (City)",2010,"4,199",0,12,77,60,368,273,"4,041",0,"2,871",0,172105003
"KS: Kansas City (County)",2010,112,0,2,4,9,23,16,143,0,92,0
"KS: Kansas City",2011,"6,951",0,"2,181",239,73,255,468,"6,941",1,"5,355",0,172105003,157639
"KS: Kansas City (City)",2011,"4,241",0,12,133,58,232,240,"4,183",0,"3,076",0,172105003
"KS: Kansas City (County)",2011,127,0,2,4,9,23,15,149,0,93,0
"KS: Kansas City",2012,"6,805",0,"2,017",172,73,351,435,"6,498",8,"5,147",0,172105003,158020
"KS: Kansas City (City)",2012,"4,265",0,12,70,56,327,233,"3,953",0,"2,882",0,172105003
"KS: Kansas City (County)",2012,127,0,2,3,10,23,11,127,0,89,0
"KS: Kansas City",2013,"6,949",0,"2,075",166,72,360,460,"6,885",0,"5,008",0,172105003,159411
"KS: Kansas City (City)",2013,"4,332",0,12,74,55,336,227,"4,287",0,"2,860",0,172105003
"KS: Kansas City (County)",2013,128,0,2,3,9,23,11,119,0,87,0
"KS: Kansas City",2014,"7,478",0,"2,149",168,121,364,506,"7,550",3,"5,450",0,172105003,160984
"KS: Kansas City (City)",2014,"4,793",0,13,83,103,342,266,"4,876",0,"3,127",0,172105003
"KS: Kansas City (County)",2014,150,0,3,4,10,21,28,147,0,92,0
"KS: Kansas City",2015,"7,072",0,"2,353",169,94,353,452,"7,202",0,"5,383",0,172105003,162320
"KS: Kansas City (City)",2015,"4,330",0,14,73,79,327,259,"4,343",0,"3,017",0,172105003
"KS: Kansas City (County)",2015,154,0,6,8,8,26,15,153,0,122,0
"KS: Kansas City",2016,"6,943",0,"2,136",219,94,340,450,"7,344",0,"5,374",0,172105003,163832
"KS: Kansas City (City)",2016,"4,283",0,15,119,78,312,257,"4,698",0,"3,032",0,172105003
"KS: Kansas City (County)",2016,154,0,7,9,8,28,16,160,0,130,0
"KS: Kansas City",2017,"6,988",0,"2,251",229,101,342,466,"7,615",0,"5,598",0,172105003,164934
"KS: Kansas City (City)",2017,"4,254",0,15,130,77,312,278,"4,818",0,"3,082",0,172105003
"KS: Kansas City (County)",2017,139,0,7,9,16,29,22,159,0,132,0
"KS: Topeka",2010,"4,517",0,"1,609",113,160,363,523,"4,342",7,"3,476",1,172089003,126819
"KS: Topeka (City)",2010,"1,748",0,0,12,119,273,333,"1,669",0,"1,363",1,172089003
"KS: Topeka (County)",2010,"1,066",0,0,101,15,90,100,916,0,589,0
"KS: Topeka",2011,"4,625",0,"1,469",127,194,356,516,"4,130",6,"3,343",1,172089003,127913
"KS: Topeka (City)",2011,"1,994",0,0,16,160,250,305,"1,613",0,"1,255",1,172089003
"KS: Topeka (County)",2011,942,0,0,111,8,106,107,887,0,632,0
"KS: Topeka",2012,"4,565",0,"1,615",110,164,360,575,"4,184",6,"3,294",1,172089003,128216
"KS: Topeka (City)",2012,"1,896",0,0,15,134,261,309,"1,550",0,"1,260",1,172089003
"KS: Topeka (County)",2012,913,0,0,96,9,99,108,813,0,575,0
"KS: Topeka",2013,"4,394",0,"1,461",97,241,339,497,"3,859",0,"3,205",0,172089003,128087
"KS: Topeka (City)",2013,"1,838",0,0,6,179,256,232,"1,444",0,"1,132",0,172089003
"KS: Topeka (County)",2013,924,0,0,92,38,83,172,817,0,592,0
"KS: Topeka",2014,"4,186",0,"1,489",97,317,362,515,"4,003",0,"3,241",0,172089003,127726
"KS: Topeka (City)",2014,"1,753",0,0,4,248,276,280,"1,635",0,"1,157",0,172089003
"KS: Topeka (County)",2014,776,0,0,93,37,86,142,738,0,570,0
"KS: Topeka",2015,"4,265",0,"1,776",92,331,385,538,"4,435",0,"3,419",0,172089003,127496
"KS: Topeka (City)",2015,"1,720",0,0,5,239,287,296,"1,638",0,"1,174",0,172089003
"KS: Topeka (County)",2015,856,0,0,88,45,98,144,843,0,692,0
"KS: Topeka",2016,"4,228",0,"1,746",87,343,404,568,"4,390",0,"3,417",0,172089003,127422
"KS: Topeka (City)",2016,"1,749",0,0,5,251,316,319,"1,723",0,"1,265",0,172089003
"KS: Topeka (County)",2016,823,0,0,83,44,88,158,738,0,638,0
"KS: Topeka",2017,"4,383",0,"1,800",79,427,394,599,"4,783",0,"3,522",0,172089003,126989
"KS: Topeka (City)",2017,"1,782",0,0,5,263,294,356,"1,897",0,"1,310",0,172089003
"KS: Topeka (County)",2017,931,0,0,74,118,100,150,898,0,702,0
"KS: Wichita",2010,"5,235",0,"2,089",194,247,258,367,"5,270",13,"3,168",0,172087014,380115
"KS: Wichita (City)",2010,"2,302",0,22,10,167,204,328,"1,974",0,862,0,172087014
"KS: Wichita (County)",2010,"1,034",0,0,184,80,54,37,"1,133",0,653,0
"KS: Wichita",2011,"4,808",0,"2,200",169,299,257,279,"5,229",0,"3,110",0,172087014,382726
"KS: Wichita (City)",2011,"2,017",0,21,5,265,203,229,"2,129",0,864,0,172087014
"KS: Wichita (County)",2011,948,0,0,164,34,54,48,816,0,645,0
"KS: Wichita",2012,"4,330",0,"1,861",178,323,262,249,"4,755",1,"3,049",0,172087014,383729
"KS: Wichita (City)",2012,"1,683",0,21,10,281,208,211,"2,053",0,920,0,172087014
"KS: Wichita (County)",2012,912,0,0,168,41,54,33,770,1,608,0
"KS: Wichita",2013,"4,607",0,"1,779",160,412,263,227,"4,573",1,"3,072",0,172087014,385753
"KS: Wichita (City)",2013,"1,970",0,20,10,370,205,191,"2,021",0,922,0,172087014
"KS: Wichita (County)",2013,865,0,0,150,42,58,35,711,1,571,0
"KS: Wichita",2014,"4,685",0,"1,763",145,532,259,226,"4,550",1,"3,050",0,172087014,387240
"KS: Wichita (City)",2014,"2,115",0,20,5,478,205,195,"2,058",0,909,0,172087014
"KS: Wichita (County)",2014,808,0,0,140,54,55,29,671,1,561,0
"KS: Wichita",2015,"4,321",0,"1,950",155,519,266,242,"4,611",2,"3,114",0,172087014,388465
"KS: Wichita (City)",2015,"1,716",0,20,6,458,207,209,"1,947",0,940,0,172087014
"KS: Wichita (County)",2015,798,0,0,149,61,59,30,654,2,581,0
"KS: Wichita",2016,"4,345",0,"1,730",141,465,262,255,"4,426",0,"3,076",0,172087014,389437
"KS: Wichita (City)",2016,"1,691",0,21,6,382,206,221,"1,987",0,969,0,172087014
"KS: Wichita (County)",2016,751,0,0,135,83,57,32,642,0,562,0
"KS: Wichita",2017,"4,484",0,"1,742",135,397,268,294,"4,327",0,"3,095",0,172087014,390549
"KS: Wichita (City)",2017,"1,917",0,21,5,328,212,262,"1,889",0,992,0,172087014
"KS: Wichita (County)",2017,771,0,0,130,69,56,29,640,0,575,0
"KY: Covington",2010,"5,630",709,"1,670",167,690,335,"1,925","6,250",21,"3,927",0,182059002,40873
"KY: Covington (City)",2010,"1,872",628,0,34,189,291,347,"1,542",0,"1,100",0,182059002
"KY: Covington (County)",2010,"2,116",80,61,133,495,44,"1,576","3,023",10,"1,373",0
"KY: Covington",2011,"5,676",687,"1,624",131,673,331,"1,599","5,651",8,"3,924",0,182059002,40498
"KY: Covington (City)",2011,"1,856",608,0,0,178,288,364,"1,460",0,"1,092",0,182059002
"KY: Covington (County)",2011,"2,151",79,57,131,489,44,"1,233","2,558",1,"1,413",0
"KY: Covington",2012,"5,733",680,"1,608",118,662,324,"2,474","6,399",8,"3,633",0,182059002,40413
"KY: Covington (City)",2012,"1,879",601,0,0,166,284,409,"1,463",0,"1,072",0,182059002
"KY: Covington (County)",2012,"2,179",79,56,118,492,39,"2,064","3,313",1,"1,123",0
"KY: Covington",2013,"5,137",674,"1,580",115,993,307,976,"4,968",8,"3,608",0,182059002,40468
"KY: Covington (City)",2013,"1,790",597,0,0,168,260,401,"1,367",0,"1,047",0,182059002
"KY: Covington (County)",2013,"1,743",77,56,115,820,47,574,"2,002",0,"1,128",0
"KY: Covington",2014,"4,888",642,"1,530",108,905,277,780,"4,556",10,"3,516",0,182059002,40737
"KY: Covington (City)",2014,"1,622",565,0,0,231,228,409,"1,377",0,991,0,182059002
"KY: Covington (County)",2014,"1,676",77,54,108,668,49,370,"1,622",0,"1,126",0
"KY: Covington",2015,"5,099",653,"1,530",110,960,270,872,"4,581",8,"3,708",0,182059002,40656
"KY: Covington (City)",2015,"1,763",580,0,0,232,220,479,"1,341",0,"1,090",0,182059002
"KY: Covington (County)",2015,"1,723",73,56,110,721,50,391,"1,684",0,"1,195",0
"KY: Covington",2016,"5,279",687,"1,569",107,954,247,876,"4,674",10,"3,802",0,182059002,40637
"KY: Covington (City)",2016,"1,902",609,0,0,165,218,504,"1,406",0,"1,136",0,182059002
"KY: Covington (County)",2016,"1,763",78,54,107,778,29,371,"1,675",0,"1,236",0
"KY: Covington",2017,"5,182",700,"1,779",120,937,264,925,"5,089",9,"3,725",0,182059002,40564
"KY: Covington (City)",2017,"1,848",619,0,0,311,233,569,"1,759",0,"1,139",0,182059002
"KY: Covington (County)",2017,"1,729",81,52,120,611,31,355,"1,518",0,"1,166",0
"KY: Lexington",2010,"3,543",682,"1,469",146,130,189,441,"3,367",0,"2,448",0,182034001,292514
"KY: Lexington (City)",2010,"2,175",570,52,146,129,189,441,"1,910",0,"1,261",0,182034001
"KY: Lexington (County)",2010,0,0,0,0,0,0,0,0,0,0,0
"KY: Lexington",2011,"3,782",673,"1,533",136,142,183,338,"3,428",0,"2,687",0,182034001,296847
"KY: Lexington (City)",2011,"2,398",564,47,136,142,183,338,"1,901",0,"1,450",0,182034001
"KY: Lexington (County)",2011,0,0,0,0,0,0,0,0,0,0,0
"KY: Lexington",2012,"3,331",672,"1,520",88,120,168,326,"3,317",0,"2,677",0,182034001,301736
"KY: Lexington (City)",2012,"1,984",565,45,88,119,168,326,"1,794",0,"1,419",0,182034001
"KY: Lexington (County)",2012,0,0,0,0,0,0,0,0,0,0,0
"KY: Lexington",2013,"3,387",674,"1,534",84,112,160,306,"3,328",0,"2,603",0,182034001,306075
"KY: Lexington (City)",2013,"2,056",568,42,84,111,160,306,"1,787",0,"1,354",0,182034001
"KY: Lexington (County)",2013,0,0,0,0,0,0,0,0,0,0,0
"KY: Lexington",2014,"3,664",668,"1,519",74,119,171,515,"3,462",1,"2,600",0,182034001,310010
"KY: Lexington (City)",2014,"2,316",556,44,74,119,171,515,"1,931",0,"1,357",0,182034001
"KY: Lexington (County)",2014,0,0,0,0,0,0,0,0,0,0,0
"KY: Lexington",2015,"3,489",695,"1,466",83,126,177,514,"3,356",1,"2,516",0,182034001,311955
"KY: Lexington (City)",2015,"2,103",583,63,83,125,177,514,"1,898",0,"1,302",0,182034001
"KY: Lexington (County)",2015,0,0,0,0,0,0,0,0,0,0,0
"KY: Lexington",2016,"3,620",705,"1,520",100,149,179,612,"3,636",1,"2,543",0,182034001,316002
"KY: Lexington (City)",2016,"2,208",587,59,100,148,179,612,"2,120",0,"1,322",0,182034001
"KY: Lexington (County)",2016,0,0,0,0,0,0,0,0,0,0,0
"KY: Lexington",2017,"3,907",721,"1,459",84,138,188,591,"3,628",1,"2,623",0,182034001,319738
"KY: Lexington (City)",2017,"2,480",607,45,84,138,188,591,"2,152",0,"1,362",0,182034001
"KY: Lexington (County)",2017,0,0,0,0,0,0,0,0,0,0,0
"KY: Louisville",2010,"3,614",505,"1,550",90,245,194,558,"3,904",2,"2,874",0,182056014,736705
"KY: Louisville (City)",2010,"1,669",308,112,87,233,170,201,"1,874",2,"1,290",0,182056014
"KY: Louisville (County)",2010,128,29,0,0,11,24,25,113,0,74,0
"KY: Louisville",2011,"3,618",510,"1,556",105,209,169,583,"3,907",2,"2,834",0,182056014,742050
"KY: Louisville (City)",2011,"1,627",309,74,102,197,146,197,"1,784",2,"1,278",0,182056014
"KY: Louisville (County)",2011,123,29,0,0,11,23,24,109,0,71,0
"KY: Louisville",2012,"3,493",511,"1,658",66,295,237,501,"4,129",1,"2,863",0,182056014,746412
"KY: Louisville (City)",2012,"1,471",309,105,64,283,213,203,"2,008",1,"1,268",0,182056014
"KY: Louisville (County)",2012,122,29,0,0,10,24,21,107,0,70,0
"KY: Louisville",2013,"3,450",522,"1,586",68,273,163,463,"3,804",1,"2,705",0,182056014,751865
"KY: Louisville (City)",2013,"1,477",313,98,61,261,139,191,"1,781",1,"1,160",0,182056014
"KY: Louisville (County)",2013,114,28,0,5,11,24,16,98,0,71,0
"KY: Louisville",2014,"3,489",590,"1,531",154,231,254,434,"3,661",1,"2,746",0,182056014,759426
"KY: Louisville (City)",2014,"1,625",381,79,147,218,229,155,"1,691",1,"1,235",0,182056014
"KY: Louisville (County)",2014,116,29,0,5,12,24,23,104,0,72,0
"KY: Louisville",2015,"3,563",623,"1,532",180,212,256,441,"3,773",1,"2,815",0,182056014,761973
"KY: Louisville (City)",2015,"1,658",403,56,173,199,231,163,"1,784",1,"1,266",0,182056014
"KY: Louisville (County)",2015,108,30,0,5,12,25,18,98,0,72,0
"KY: Louisville",2016,"3,678",637,"1,536",191,233,256,602,"4,241",1,"3,053",0,182056014,765192
"KY: Louisville (City)",2016,"1,703",404,52,159,219,231,172,"2,070",0,"1,461",0,182056014
"KY: Louisville (County)",2016,121,30,0,30,12,25,18,119,0,99,0
"KY: Louisville",2017,"3,680",653,"1,595",181,224,266,617,"4,096",1,"3,054",0,182056014,767711
"KY: Louisville (City)",2017,"1,689",418,101,146,210,240,188,"1,913",1,"1,402",0,182056014
"KY: Louisville (County)",2017,124,31,0,33,13,26,17,119,0,102,0
"LA: Baton Rouge",2010,"4,651",0,"1,507",261,469,333,805,"4,676",41,"3,382",1,192017002,437623
"LA: Baton Rouge (City)",2010,"2,980",0,95,261,461,317,610,"2,952",0,"1,876",1,192017002
"LA: Baton Rouge (County)",2010,85,0,0,0,7,16,14,84,0,72,0
"LA: Baton Rouge",2011,"4,414",0,"1,622",235,486,312,862,"4,745",31,"3,350",1,192017002,440559
"LA: Baton Rouge (City)",2011,"2,791",0,109,235,479,295,693,"2,954",0,"1,827",1,192017002
"LA: Baton Rouge (County)",2011,86,0,0,0,8,17,14,88,0,73,0
"LA: Baton Rouge",2012,"3,982",0,"1,604",257,334,322,"1,195","4,929",64,"3,305",0,192017002,441173
"LA: Baton Rouge (City)",2012,"2,328",0,110,257,325,304,"1,039","3,159",32,"1,792",0,192017002
"LA: Baton Rouge (County)",2012,87,0,0,0,8,18,15,93,0,74,0
"LA: Baton Rouge",2013,"4,189",0,"1,413",273,310,349,"1,240","4,713",49,"3,144",0,192017002,442592
"LA: Baton Rouge (City)",2013,"2,620",0,147,273,299,332,"1,098","3,180",17,"1,792",0,192017002
"LA: Baton Rouge (County)",2013,86,0,0,0,11,17,20,99,0,70,0
"LA: Baton Rouge",2014,"4,261",0,"1,437",282,237,356,"1,132","4,592",48,"3,163",0,192017002,443840
"LA: Baton Rouge (City)",2014,"2,687",0,155,282,223,340,994,"3,046",17,"1,780",0,192017002
"LA: Baton Rouge (County)",2014,85,0,0,0,14,16,25,104,0,66,0
"LA: Baton Rouge",2015,"4,080",0,"1,494",278,219,323,920,"4,536",72,"3,252",0,192017002,444798
"LA: Baton Rouge (City)",2015,"2,453",0,114,278,194,307,774,"2,862",19,"1,854",0,192017002
"LA: Baton Rouge (County)",2015,94,0,0,0,24,16,25,107,0,66,0
"LA: Baton Rouge",2016,"3,881",0,"1,390",330,170,354,855,"4,340",71,"3,342",0,192017002,445078
"LA: Baton Rouge (City)",2016,"2,276",0,117,330,153,337,716,"2,772",0,"1,975",0,192017002
"LA: Baton Rouge (County)",2016,92,0,0,0,14,16,12,86,0,67,0
"LA: Baton Rouge",2017,"4,118",0,"1,417",339,173,365,855,"4,412",79,"3,428",0,192017002,446029
"LA: Baton Rouge (City)",2017,"2,466",0,121,339,154,349,681,"2,775",0,"2,036",0,192017002
"LA: Baton Rouge (County)",2017,92,0,0,0,14,17,12,87,0,69,0
"LA: New Orleans",2010,"7,206",0,598,70,409,477,"2,067","7,579",359,"4,951",0,192036001,327803
"LA: New Orleans (City)",2010,"5,583",0,22,70,382,477,"2,067","6,067",0,"4,157",0,192036001
"LA: New Orleans (County)",2010,0,0,0,0,0,0,0,0,0,0,0
"LA: New Orleans",2011,"6,919",0,596,112,498,413,"1,875","7,102",346,"4,437",0,192036001,347770
"LA: New Orleans (City)",2011,"5,421",0,24,112,466,413,"1,875","5,641",0,"3,667",0,192036001
"LA: New Orleans (County)",2011,0,0,0,0,0,0,0,0,0,0,0
"LA: New Orleans",2012,"6,204",0,745,36,797,425,"1,857","6,594",2,"4,223",0,192036001,360686
"LA: New Orleans (City)",2012,"4,748",0,79,36,758,425,"1,857","5,422",1,"3,364",0,192036001
"LA: New Orleans (County)",2012,0,0,0,0,0,0,0,0,0,0,0
"LA: New Orleans",2013,"6,192",0,641,137,602,403,"1,685","6,474",297,"4,118",0,192036001,369761
"LA: New Orleans (City)",2013,"4,728",0,63,137,569,403,"1,685","5,047",0,"3,376",0,192036001
"LA: New Orleans (County)",2013,0,0,0,0,0,0,0,0,0,0,0
"LA: New Orleans",2014,"6,751",0,761,238,466,375,"1,630","6,559",367,"4,035",0,192036001,378623
"LA: New Orleans (City)",2014,"5,106",0,42,238,440,374,"1,630","5,016",0,"3,320",0,192036001
"LA: New Orleans (County)",2014,0,0,0,0,0,0,0,0,0,0,0
"LA: New Orleans",2015,"6,312",0,733,258,414,429,"1,675","6,523",410,"4,107",0,192036001,383930
"LA: New Orleans (City)",2015,"4,709",0,34,258,391,429,"1,675","4,989",5,"3,356",0,192036001
"LA: New Orleans (County)",2015,0,0,0,0,0,0,0,0,0,0,0
"LA: New Orleans",2016,"6,317",0,683,166,594,358,"1,475","6,126",436,"4,046",0,192036001,389791
"LA: New Orleans (City)",2016,"4,665",0,35,166,572,358,"1,475","4,623",0,"3,264",0,192036001
"LA: New Orleans (County)",2016,0,0,0,0,0,0,0,0,0,0,0
"LA: New Orleans",2017,"5,547",0,545,116,760,220,"1,219","5,393",510,"3,326",0,192036001,391977
"LA: New Orleans (City)",2017,"4,087",0,0,116,741,220,"1,219","3,968",0,"2,540",0,192036001
